637852227118578904,1649625911.85789,938563,1,(0.0, 0.5, 0.9)
637852227118668906,1649625911.86689,938563,2,(0.0, 0.5, 0.9)
637852227118778906,1649625911.87789,938563,3,(0.0, 0.5, 0.9)
637852227118928901,1649625911.89289,938563,4,(0.0, 0.5, 0.9)
637852227119008905,1649625911.90089,938563,5,(0.0, 0.5, 0.8)
637852227119118899,1649625911.91189,938563,6,(0.0, 0.5, 0.9)
637852227119228905,1649625911.92289,938563,7,(0.0, 0.5, 0.8)
637852227119338907,1649625911.93389,938563,8,(0.0, 0.5, 0.8)
637852227119448905,1649625911.94489,938563,9,(0.0, 0.5, 0.8)
637852227119558906,1649625911.95589,938563,10,(0.0, 0.5, 0.8)
637852227119668909,1649625911.96689,938563,11,(0.0, 0.5, 0.8)
637852227119778908,1649625911.97789,938563,12,(0.0, 0.5, 0.8)
637852227119898902,1649625911.98989,938563,13,(0.0, 0.5, 0.8)
637852227119998906,1649625911.99989,938563,14,(0.0, 0.5, 0.8)
637852227120118906,1649625912.01189,938563,15,(0.0, 0.5, 0.8)
637852227120228898,1649625912.02289,938563,16,(0.0, 0.5, 0.8)
637852227120338905,1649625912.03389,938563,17,(0.0, 0.5, 0.8)
637852227120438903,1649625912.04389,938563,18,(0.0, 0.5, 0.8)
637852227120568905,1649625912.05689,938563,19,(0.0, 0.5, 0.8)
637852227120668898,1649625912.06689,938563,20,(0.0, 0.5, 0.8)
637852227120778904,1649625912.07789,938563,21,(0.0, 0.5, 0.8)
637852227120888893,1649625912.08889,938563,22,(0.0, 0.5, 0.9)
637852227120998906,1649625912.09989,938563,23,(0.0, 0.5, 0.9)
637852227121108897,1649625912.11089,938563,24,(0.0, 0.5, 0.9)
637852227121228905,1649625912.12289,938563,25,(0.0, 0.5, 0.9)
637852227121338905,1649625912.13389,938563,26,(0.0, 0.5, 0.9)
637852227121448892,1649625912.14489,938563,27,(0.0, 0.5, 0.9)
637852227121558904,1649625912.15589,938563,28,(0.0, 0.5, 0.9)
637852227121668900,1649625912.16689,938563,29,(0.0, 0.5, 0.9)
637852227121778904,1649625912.17789,938563,30,(0.0, 0.5, 0.9)
637852227121888904,1649625912.18889,938563,31,(0.0, 0.5, 0.9)
637852227121998894,1649625912.19989,938563,32,(0.0, 0.5, 0.8)
637852227122118919,1649625912.21189,938563,33,(0.0, 0.5, 0.8)
637852227122228904,1649625912.22289,938563,34,(0.0, 0.5, 0.8)
637852227122338894,1649625912.23389,938563,35,(0.0, 0.5, 0.8)
637852227122448901,1649625912.24489,938563,36,(0.0, 0.5, 0.8)
637852227122558904,1649625912.25589,938563,37,(0.0, 0.5, 0.8)
637852227122668910,1649625912.26689,938563,38,(0.0, 0.5, 0.8)
637852227122778895,1649625912.27789,938563,39,(0.0, 0.5, 0.8)
637852227122888901,1649625912.28889,938563,40,(0.0, 0.5, 0.8)
637852227122998901,1649625912.29989,938563,41,(0.0, 0.5, 0.8)
637852227123118920,1649625912.31189,938563,42,(0.0, 0.5, 0.9)
637852227123228902,1649625912.32289,938563,43,(0.0, 0.5, 0.9)
637852227123338902,1649625912.33389,938563,44,(0.0, 0.5, 0.9)
637852227123478894,1649625912.34789,938563,45,(0.0, 0.5, 0.8)
637852227123568901,1649625912.35689,938563,46,(0.0, 0.5, 0.8)
637852227123668894,1649625912.36689,938563,47,(0.0, 0.5, 0.8)
637852227123778902,1649625912.37789,938563,48,(0.0, 0.5, 0.8)
637852227123888901,1649625912.38889,938563,49,(0.0, 0.5, 0.8)
637852227123998893,1649625912.39989,938563,50,(0.0, 0.5, 0.8)
637852227124108895,1649625912.41089,938563,51,(0.0, 0.5, 0.8)
637852227124228901,1649625912.42289,938563,52,(0.0, 0.5, 0.8)
637852227124338900,1649625912.43389,938563,53,(0.0, 0.5, 0.9)
637852227124448900,1649625912.44489,938563,54,(0.0, 0.5, 0.9)
637852227124558902,1649625912.45589,938563,55,(0.0, 0.5, 0.9)
637852227124668902,1649625912.46689,938563,56,(0.0, 0.5, 0.9)
637852227124778901,1649625912.47789,938563,57,(0.0, 0.5, 0.8)
637852227124898900,1649625912.48989,938563,58,(0.0, 0.5, 0.8)
637852227124998896,1649625912.49989,938563,59,(0.0, 0.5, 0.8)
637852227125118894,1649625912.51189,938563,60,(0.0, 0.5, 0.8)
637852227125228901,1649625912.52289,938563,61,(0.0, 0.5, 0.9)
