Test: [60/88]	Time 0.141 (0.387)	Loss 0.0000 (0.0000)	Prec@1 100.000 (100.000)	Prec@2 100.000 (100.000)
Test: [80/88]	Time 0.156 (0.328)	Loss 0.0000 (0.0000)	Prec@1 100.000 (100.000)	Prec@2 100.000 (100.000)
Testing Results: Prec@1 100.000 Prec@2 100.000 Loss 0.00021
Best Prec@1: 100.000

Epoch: [7][0/203], lr: 0.00100	Time 14.867 (14.867)	Data 14.289 (14.289)	Loss 0.0006 (0.0006)	Prec@1 100.000 (100.000)	Prec@2 100.000 (100.000)
Epoch: [7][20/203], lr: 0.00100	Time 0.484 (1.171)	Data 0.000 (0.680)	Loss 0.0000 (0.1335)	Prec@1 100.000 (92.262)	Prec@2 100.000 (98.810)
Epoch: [7][40/203], lr: 0.00100	Time 0.487 (0.837)	Data 0.000 (0.349)	Loss 0.1262 (0.1199)	Prec@1 100.000 (94.207)	Prec@2 100.000 (99.085)
Epoch: [7][60/203], lr: 0.00100	Time 0.480 (0.721)	Data 0.000 (0.234)	Loss 0.0731 (0.1260)	Prec@1 100.000 (95.082)	Prec@2 100.000 (98.975)
Epoch: [7][80/203], lr: 0.00100	Time 0.484 (0.663)	Data 0.000 (0.176)	Loss 0.0640 (0.1141)	Prec@1 100.000 (95.833)	Prec@2 100.000 (99.228)
Epoch: [7][100/203], lr: 0.00100	Time 0.484 (0.628)	Data 0.000 (0.141)	Loss 0.0007 (0.1060)	Prec@1 100.000 (95.916)	Prec@2 100.000 (99.381)
Epoch: [7][120/203], lr: 0.00100	Time 0.484 (0.605)	Data 0.000 (0.118)	Loss 0.0713 (0.0944)	Prec@1 100.000 (96.384)	Prec@2 100.000 (99.483)
Epoch: [7][140/203], lr: 0.00100	Time 0.484 (0.588)	Data 0.000 (0.101)	Loss 0.0005 (0.0970)	Prec@1 100.000 (96.365)	Prec@2 100.000 (99.379)
Epoch: [7][160/203], lr: 0.00100	Time 0.484 (0.575)	Data 0.000 (0.089)	Loss 0.0598 (0.1066)	Prec@1 100.000 (96.040)	Prec@2 100.000 (99.224)
Epoch: [7][180/203], lr: 0.00100	Time 0.484 (0.565)	Data 0.000 (0.079)	Loss 0.0222 (0.1030)	Prec@1 100.000 (96.133)	Prec@2 100.000 (99.309)
Epoch: [7][200/203], lr: 0.00100	Time 0.484 (0.557)	Data 0.000 (0.071)	Loss 0.0257 (0.0988)	Prec@1 100.000 (96.331)	Prec@2 100.000 (99.378)
Test: [0/88]	Time 14.287 (14.287)	Loss 0.0000 (0.0000)	Prec@1 100.000 (100.000)	Prec@2 100.000 (100.000)
Test: [20/88]	Time 0.156 (0.845)	Loss 0.0000 (0.0000)	Prec@1 100.000 (100.000)	Prec@2 100.000 (100.000)
Test: [40/88]	Time 0.156 (0.508)	Loss 0.0000 (0.0000)	Prec@1 100.000 (100.000)	Prec@2 100.000 (100.000)
Test: [60/88]	Time 0.156 (0.391)	Loss 0.0000 (0.0000)	Prec@1 100.000 (100.000)	Prec@2 100.000 (100.000)
Test: [80/88]	Time 0.156 (0.332)	Loss 0.0000 (0.0000)	Prec@1 100.000 (100.000)	Prec@2 100.000 (100.000)
Testing Results: Prec@1 100.000 Prec@2 100.000 Loss 0.00044
Best Prec@1: 100.000

Epoch: [8][0/203], lr: 0.00100	Time 14.872 (14.872)	Data 14.372 (14.372)	Loss 0.0015 (0.0015)	Prec@1 100.000 (100.000)	Prec@2 100.000 (100.000)
Epoch: [8][20/203], lr: 0.00100	Time 0.484 (1.178)	Data 0.000 (0.691)	Loss 0.4358 (0.1408)	Prec@1 75.000 (94.643)	Prec@2 100.000 (99.405)
Epoch: [8][40/203], lr: 0.00100	Time 0.484 (0.840)	Data 0.000 (0.354)	Loss 0.0880 (0.1267)	Prec@1 100.000 (95.122)	Prec@2 100.000 (99.085)
Epoch: [8][60/203], lr: 0.00100	Time 0.484 (0.724)	Data 0.000 (0.238)	Loss 0.1591 (0.1144)	Prec@1 87.500 (95.902)	Prec@2 100.000 (99.180)
Epoch: [8][80/203], lr: 0.00100	Time 0.500 (0.665)	Data 0.000 (0.179)	Loss 0.1624 (0.1364)	Prec@1 87.500 (94.907)	Prec@2 100.000 (98.920)
Epoch: [8][100/203], lr: 0.00100	Time 0.484 (0.629)	Data 0.000 (0.144)	Loss 0.0031 (0.1274)	Prec@1 100.000 (95.545)	Prec@2 100.000 (99.010)
Epoch: [8][120/203], lr: 0.00100	Time 0.484 (0.606)	Data 0.000 (0.120)	Loss 0.0029 (0.1232)	Prec@1 100.000 (95.661)	Prec@2 100.000 (99.070)
Epoch: [8][140/203], lr: 0.00100	Time 0.484 (0.588)	Data 0.000 (0.103)	Loss 0.0007 (0.1209)	Prec@1 100.000 (95.745)	Prec@2 100.000 (98.936)
Epoch: [8][160/203], lr: 0.00100	Time 0.484 (0.576)	Data 0.000 (0.090)	Loss 0.0002 (0.1199)	Prec@1 100.000 (95.807)	Prec@2 100.000 (98.991)
Epoch: [8][180/203], lr: 0.00100	Time 0.484 (0.566)	Data 0.000 (0.080)	Loss 0.0455 (0.1192)	Prec@1 100.000 (95.649)	Prec@2 100.000 (99.102)
Epoch: [8][200/203], lr: 0.00100	Time 0.484 (0.558)	Data 0.000 (0.072)	Loss 0.0017 (0.1168)	Prec@1 100.000 (95.647)	Prec@2 100.000 (99.192)
Test: [0/88]	Time 14.027 (14.027)	Loss 0.0000 (0.0000)	Prec@1 100.000 (100.000)	Prec@2 100.000 (100.000)
Test: [20/88]	Time 0.156 (0.845)	Loss 0.0001 (0.0001)	Prec@1 100.000 (100.000)	Prec@2 100.000 (100.000)
