637497952852154220,35.73369,938563,1,(-0.2, 0.4, 0.9)
637497952852154220,39.75611,938563,2,(0.5, 0.2, 0.8)
637497952852154220,39.76712,938563,3,(0.5, 0.2, 0.8)
637497952852154220,39.77848,938563,4,(0.5, 0.2, 0.8)
637497952852154220,39.78958,938563,5,(0.5, 0.2, 0.8)
637497952852154220,39.80054,938563,6,(0.5, 0.2, 0.8)
637497952852154220,39.8118,938563,7,(0.5, 0.2, 0.8)
637497952852154220,39.82298,938563,8,(0.5, 0.2, 0.8)
637497952852154220,39.8341,938563,9,(0.5, 0.2, 0.8)
637497952852154220,39.84508,938563,10,(0.5, 0.2, 0.8)
637497952852154220,39.85691,938563,11,(0.5, 0.2, 0.8)
637497952852154220,39.86724,938563,12,(0.5, 0.2, 0.8)
637497952852154220,39.87806,938563,13,(0.5, 0.2, 0.8)
637497952852154220,39.88913,938563,14,(0.5, 0.2, 0.8)
637497952852154220,39.90042,938563,15,(0.5, 0.2, 0.8)
637497952852154220,39.91148,938563,16,(0.5, 0.2, 0.8)
637497952852154220,39.92302,938563,17,(0.5, 0.2, 0.8)
637497952852154220,39.93399,938563,18,(0.5, 0.2, 0.8)
637497952852154220,39.94578,938563,19,(0.5, 0.1, 0.9)
637497952852154220,39.95588,938563,20,(0.4, 0.1, 0.9)
637497952852154220,39.96698,938563,21,(0.4, 0.2, 0.9)
637497952852154220,39.97858,938563,22,(0.4, 0.1, 0.9)
637497952852154220,39.98967,938563,23,(0.4, 0.1, 0.9)
637497952852154220,40.00035,938563,24,(0.4, 0.2, 0.9)
637497952852154220,40.01174,938563,25,(0.4, 0.2, 0.9)
637497952852154220,40.02283,938563,26,(0.4, 0.2, 0.9)
637497952852154220,40.03428,938563,27,(0.4, 0.2, 0.9)
637497952852154220,40.04469,938563,28,(0.4, 0.2, 0.9)
637497952852154220,40.05622,938563,29,(0.4, 0.2, 0.9)
637497952852154220,40.06721,938563,30,(0.4, 0.2, 0.9)
637497952852154220,40.07832,938563,31,(0.4, 0.1, 0.9)
637497952852154220,40.08951,938563,32,(0.4, 0.1, 0.9)
637497952852154220,40.10064,938563,33,(0.4, 0.1, 0.9)
637497952852154220,40.1115,938563,34,(0.4, 0.1, 0.9)
637497952852154220,40.12298,938563,35,(0.4, 0.1, 0.9)
637497952852154220,40.13395,938563,36,(0.4, 0.1, 0.9)
637497952852154220,40.14482,938563,37,(0.4, 0.1, 0.9)
637497952852154220,40.15625,938563,38,(0.4, 0.1, 0.9)
637497952852154220,40.16757,938563,39,(0.4, 0.1, 0.9)
637497952852154220,40.17845,938563,40,(0.4, 0.1, 0.9)
637497952852154220,40.1894,938563,41,(0.4, 0.2, 0.9)
637497952852154220,40.20065,938563,42,(0.4, 0.1, 0.9)
637497952852154220,40.21197,938563,43,(0.4, 0.2, 0.9)
637497952852154220,40.22309,938563,44,(0.4, 0.1, 0.9)
637497952852154220,40.23397,938563,45,(0.4, 0.1, 0.9)
637497952852154220,40.24541,938563,46,(0.4, 0.2, 0.9)
637497952852154220,40.25652,938563,47,(0.4, 0.2, 0.9)
637497952852154220,40.26696,938563,48,(0.4, 0.2, 0.9)
637497952852154220,40.27829,938563,49,(0.4, 0.2, 0.9)
637497952852154220,40.28959,938563,50,(0.4, 0.2, 0.9)
637497952852154220,40.30087,938563,51,(0.4, 0.2, 0.9)
637497952852154220,40.31211,938563,52,(0.4, 0.2, 0.9)
637497952852154220,40.32325,938563,53,(0.4, 0.2, 0.9)
637497952852154220,40.33431,938563,54,(0.4, 0.2, 0.9)
637497952852154220,40.34482,938563,55,(0.4, 0.2, 0.9)
637497952852154220,40.35595,938563,56,(0.4, 0.2, 0.9)
637497952852154220,40.36718,938563,57,(0.5, 0.2, 0.8)
